UserID,User-name,Location,Age
3737,name3737,canada,28
3738,name3738,usa,35
3739,name3739,italy,39
3744,name3744,australia,14
3747,name3747,usa,23
3749,name3749,usa,32
3751,name3751,usa,61
3760,name3760,usa,59
3763,name3763,usa,16
377,name377,usa,61
3772,name3772,new_zealand,41
3775,name3775,usa,26
3778,name3778,usa,54
3788,name3788,usa,39
3791,name3791,usa,35
38,name38,canada,27
3815,name3815,usa,51
3818,name3818,usa,37
3819,name3819,usa,39
3822,name3822,usa,41
3836,name3836,spain,20
3841,name3841,canada,38
3842,name3842,usa,23
3843,name3843,germany,17
3846,name3846,usa,26
3850,name3850,usa,43
3853,name3853,usa,17
3857,name3857,canada,51
3868,name3868,usa,15
3875,name3875,usa,30
3877,name3877,germany,24
388,name388,usa,26
3887,name3887,usa,70
3893,name3893,usa,52
3895,name3895,usa,18
3896,name3896,usa,2
390,name390,usa,43
3903,name3903,usa,38
3904,name3904,usa,62
391,name391,usa,47
3914,name3914,usa,32
3921,name3921,united_kingdom,38
3927,name3927,usa,35
3929,name3929,usa,15
3936,name3936,usa,53
3937,name3937,united_kingdom,36
3940,name3940,usa,28
3942,name3942,canada,32
3945,name3945,spain,40
395,name395,france,29
3952,name3952,usa,51
3958,name3958,usa,34
3965,name3965,usa,60
3967,name3967,usa,21
3973,name3973,canada,53
3976,name3976,germany,21
3977,name3977,united_kingdom,69
3980,name3980,usa,23
3981,name3981,usa,29
3987,name3987,usa,27
3989,name3989,usa,51
399,name399,canada,21
3990,name3990,usa,36
40,name40,france,17
4000,name4000,new_zealand,38
4001,name4001,usa,39
4004,name4004,usa,26
4013,name4013,australia,28
4015,name4015,canada,28
4024,name4024,usa,28
4026,name4026,germany,29
4031,name4031,germany,31
4032,name4032,usa,49
4035,name4035,usa,43
4036,name4036,united_kingdom,27
4040,name4040,spain,17
4046,name4046,australia,31
405,name405,germany,43
4053,name4053,usa,30
4056,name4056,canada,40
4057,name4057,usa,41
4060,name4060,usa,49
4073,name4073,usa,31
4082,name4082,usa,48
4083,name4083,usa,18
4086,name4086,usa,41
4087,name4087,usa,16
4088,name4088,usa,53
409,name409,united_kingdom,54
4091,name4091,usa,27
4094,name4094,united_kingdom,60
4095,name4095,usa,33
4097,name4097,usa,31
4105,name4105,usa,31
4106,name4106,usa,39
4107,name4107,usa,40
4110,name4110,usa,30
4119,name4119,usa,33
412,name412,usa,50
4120,name4120,usa,36
4124,name4124,usa,62
4125,name4125,usa,58
4129,name4129,usa,16
413,name413,usa,37
4130,name4130,spain,29
4134,name4134,usa,36
4136,name4136,usa,51
4139,name4139,usa,30
4140,name4140,usa,43
4141,name4141,usa,22
4142,name4142,usa,60
4143,name4143,usa,35
4146,name4146,usa,20
4149,name4149,usa,45
4150,name4150,usa,38
4153,name4153,united_kingdom,21
4154,name4154,usa,34
4156,name4156,usa,31
4157,name4157,usa,38
4160,name4160,usa,26
4169,name4169,usa,35
4173,name4173,usa,58
4176,name4176,usa,43
418,name418,canada,23
4180,name4180,usa,40
4189,name4189,usa,26
4193,name4193,usa,38
420,name420,usa,52
4201,name4201,usa,103
4202,name4202,usa,23
4205,name4205,netherlands,43
4206,name4206,spain,32
4209,name4209,canada,33
4210,name4210,usa,64
4213,name4213,usa,39
4219,name4219,usa,33
4223,name4223,usa,50
4227,name4227,canada,30
4238,name4238,usa,36
4242,name4242,usa,36
4251,name4251,usa,17
4252,name4252,usa,41
4253,name4253,germany,32
4256,name4256,australia,25
4257,name4257,spain,40
4259,name4259,usa,28
4260,name4260,usa,25
4262,name4262,usa,16
4268,name4268,usa,51
427,name427,germany,33
4270,name4270,usa,26
4272,name4272,usa,31
4275,name4275,usa,32
4276,name4276,usa,35
4278,name4278,usa,44
4280,name4280,united_kingdom,32
4288,name4288,italy,23
4290,name4290,germany,54
4292,name4292,usa,34
4295,name4295,usa,32
4299,name4299,germany,38
430,name430,united_kingdom,49
4302,name4302,canada,33
4303,name4303,usa,43
4305,name4305,usa,37
4316,name4316,united_kingdom,24
4323,name4323,usa,29
4342,name4342,new_zealand,20
4343,name4343,usa,61
4346,name4346,usa,24
435,name435,canada,29
4350,name4350,usa,27
4354,name4354,malaysia,24
4355,name4355,usa,37
4357,name4357,canada,33
4363,name4363,usa,22
4372,name4372,usa,25
4375,name4375,usa,22
4380,name4380,usa,43
4384,name4384,usa,21
4385,name4385,usa,27
4389,name4389,usa,30
4395,name4395,canada,57
4398,name4398,usa,49
4399,name4399,usa,30
44,name44,switzerland,42
4410,name4410,usa,25
4415,name4415,usa,30
4417,name4417,netherlands,25
4419,name4419,usa,39
4420,name4420,usa,60
4425,name4425,usa,56
4426,name4426,usa,58
4427,name4427,usa,27
4429,name4429,usa,24
4437,name4437,new_zealand,20
4438,name4438,germany,51
444,name444,usa,30
4443,name4443,united_kingdom,24
4455,name4455,usa,37
4461,name4461,usa,19
4465,name4465,usa,34
4466,name4466,usa,37
4467,name4467,usa,19
4474,name4474,usa,49
4475,name4475,canada,52
4482,name4482,canada,34
4483,name4483,usa,46
4485,name4485,usa,21
4486,name4486,canada,40
4487,name4487,austria,24
4490,name4490,usa,80
4496,name4496,germany,39
4497,name4497,usa,29
45,name45,usa,26
4501,name4501,germany,26
4503,name4503,usa,22
4505,name4505,germany,40
451,name451,usa,27
4513,name4513,usa,56
4514,name4514,spain,39
4518,name4518,canada,35
4519,name4519,australia,20
4524,name4524,usa,36
4528,name4528,usa,38
453,name453,united_kingdom,29
4532,name4532,usa,35
4533,name4533,usa,49
4536,name4536,france,18
4538,name4538,usa,0
4540,name4540,netherlands,36
4542,name4542,usa,40
4545,name4545,usa,28
4562,name4562,canada,23
4565,name4565,usa,44
4566,name4566,usa,56
4568,name4568,usa,43
4569,name4569,usa,13
4574,name4574,usa,24
4575,name4575,usa,16
4577,name4577,australia,21
4578,name4578,usa,21
458,name458,usa,57
4585,name4585,spain,37
4587,name4587,usa,42
4588,name4588,united_kingdom,52
459,name459,usa,57
4592,name4592,usa,38
4596,name4596,usa,51
46,name46,usa,50
4603,name4603,canada,31
461,name461,usa,57
4610,name4610,usa,25
4611,name4611,usa,42
4612,name4612,usa,31
4614,name4614,canada,34
4616,name4616,usa,37
4617,name4617,usa,33
4618,name4618,usa,25
462,name462,usa,19
4626,name4626,usa,39
4628,name4628,usa,45
4629,name4629,usa,33
463,name463,usa,27
4632,name4632,usa,49
4639,name4639,usa,56
4641,name4641,usa,58
4645,name4645,usa,17
4648,name4648,usa,26
465,name465,switzerland,53
4653,name4653,usa,61
4655,name4655,usa,43
4658,name4658,usa,25
466,name466,usa,41
4660,name4660,usa,23
4662,name4662,usa,47
4664,name4664,canada,17
4669,name4669,usa,47
4675,name4675,australia,18
4677,name4677,usa,52
4681,name4681,canada,22
4683,name4683,usa,42
4690,name4690,usa,56
4692,name4692,usa,38
4693,name4693,usa,22
4699,name4699,france,18
4702,name4702,germany,25
4704,name4704,usa,37
4708,name4708,usa,23
4711,name4711,united_kingdom,49
4714,name4714,canada,85
4719,name4719,portugal,23
472,name472,spain,35
4726,name4726,usa,25
4731,name4731,usa,26
4732,name4732,usa,34
4734,name4734,germany,38
4739,name4739,usa,35
4747,name4747,usa,33
4748,name4748,usa,21
4751,name4751,germany,34
4754,name4754,usa,25
4762,name4762,usa,42
4774,name4774,usa,29
4777,name4777,usa,30
4778,name4778,germany,34
478,name478,usa,36
4786,name4786,canada,31
4789,name4789,usa,34
4800,name4800,usa,46
4802,name4802,china,37
4806,name4806,australia,57
4816,name4816,netherlands,34
4818,name4818,usa,30
4821,name4821,spain,45
4826,name4826,spain,25
4829,name4829,usa,21
4832,name4832,usa,21
4835,name4835,usa,25
484,name484,usa,48
4842,name4842,usa,54
4843,name4843,germany,33
4849,name4849,new_zealand,51
4855,name4855,france,21
4858,name4858,usa,28
4861,name4861,usa,31
4863,name4863,spain,31
4866,name4866,canada,18
4867,name4867,united_kingdom,28
4870,name4870,usa,47
4875,name4875,usa,59
4882,name4882,usa,35
4885,name4885,usa,54
4888,name4888,usa,25
4889,name4889,usa,35
4890,name4890,canada,48
4892,name4892,usa,33
4895,name4895,usa,42
4897,name4897,usa,27
490,name490,usa,35
4905,name4905,usa,33
4909,name4909,usa,25
4917,name4917,malaysia,20
4918,name4918,france,32
4920,name4920,canada,34
4924,name4924,germany,19
4925,name4925,usa,22
4933,name4933,usa,51
4936,name4936,usa,21
4942,name4942,usa,28
4949,name4949,usa,35
4953,name4953,usa,62
4967,name4967,usa,2
4971,name4971,usa,38
4975,name4975,china,38
4976,name4976,australia,50
4979,name4979,usa,40
4999,name4999,usa,52
5007,name5007,italy,39
5008,name5008,usa,18
5010,name5010,usa,24
5014,name5014,usa,38
5017,name5017,usa,5
5018,name5018,spain,28
5027,name5027,united_kingdom,17
5031,name5031,switzerland,24
5033,name5033,usa,45
5041,name5041,usa,40
5043,name5043,usa,49
5045,name5045,united_kingdom,37
5046,name5046,spain,32
5047,name5047,germany,32
5049,name5049,austria,35
505,name505,usa,26
5057,name5057,usa,17
5061,name5061,usa,34
5065,name5065,usa,37
5068,name5068,usa,40
5072,name5072,usa,24
5073,name5073,canada,59
5076,name5076,usa,31
5078,name5078,canada,44
5079,name5079,usa,26
5090,name5090,usa,41
5097,name5097,united_kingdom,32
5098,name5098,usa,28
5099,name5099,usa,54
5103,name5103,usa,33
5105,name5105,usa,16
5110,name5110,italy,35
5111,name5111,usa,49
5116,name5116,australia,26
5119,name5119,australia,20
5120,name5120,usa,15
5121,name5121,usa,70
5125,name5125,germany,29
5128,name5128,usa,32
5129,name5129,usa,77
5133,name5133,usa,44
5134,name5134,spain,25
5137,name5137,usa,27
514,name514,new_zealand,22
5140,name5140,usa,18
5142,name5142,usa,37
5146,name5146,usa,66
515,name515,usa,19
5151,name5151,usa,37
5163,name5163,usa,48
5166,name5166,usa,43
5171,name5171,spain,24
5172,name5172,usa,30
5176,name5176,usa,41
5182,name5182,usa,40
5188,name5188,usa,59
5191,name5191,switzerland,29
5194,name5194,usa,20
5195,name5195,usa,33
5196,name5196,usa,39
52,name52,canada,63
5202,name5202,usa,35
5212,name5212,usa,21
5214,name5214,usa,42
522,name522,usa,28
5225,name5225,usa,50
523,name523,usa,32
5231,name5231,usa,58
5234,name5234,france,35
5238,name5238,usa,50
5244,name5244,australia,23
5245,name5245,usa,14
5246,name5246,usa,63
5252,name5252,united_kingdom,47
5261,name5261,spain,23
5264,name5264,usa,32
5273,name5273,canada,54
5275,name5275,usa,61
5278,name5278,usa,57
529,name529,usa,28
5290,name5290,usa,30
5291,name5291,usa,54
5292,name5292,usa,42
5302,name5302,usa,36
5310,name5310,germany,42
5315,name5315,usa,31
532,name532,usa,25
5320,name5320,australia,30
5324,name5324,usa,57
5333,name5333,germany,33
5339,name5339,usa,18
534,name534,usa,48
5345,name5345,usa,17
5347,name5347,usa,27
5349,name5349,usa,23
535,name535,usa,34
5351,name5351,germany,24
5354,name5354,usa,33
5356,name5356,usa,33
5359,name5359,united_kingdom,24
5367,name5367,usa,41
5373,name5373,united_kingdom,22
5377,name5377,usa,33
5379,name5379,germany,27
5381,name5381,spain,26
5382,name5382,usa,32
5384,name5384,australia,15
5389,name5389,australia,32
5394,name5394,germany,23
5401,name5401,usa,24
5402,name5402,usa,54
5406,name5406,usa,38
541,name541,usa,32
5410,name5410,united_kingdom,48
5415,name5415,usa,28
5418,name5418,usa,37
5419,name5419,usa,44
5421,name5421,usa,41
5423,name5423,usa,41
5427,name5427,usa,14
5429,name5429,usa,49
5435,name5435,usa,47
5438,name5438,usa,40
5441,name5441,usa,43
5447,name5447,usa,41
5450,name5450,usa,25
5454,name5454,australia,30
5457,name5457,usa,62
5458,name5458,usa,20
5467,name5467,usa,47
5475,name5475,usa,38
5476,name5476,usa,55
5477,name5477,united_kingdom,45
5479,name5479,usa,32
5481,name5481,usa,50
5483,name5483,usa,15
5489,name5489,usa,66
5492,name5492,usa,69
5503,name5503,canada,23
5505,name5505,usa,53
5513,name5513,australia,24
5523,name5523,usa,44
5527,name5527,usa,31
553,name553,usa,38
5535,name5535,usa,28
5537,name5537,netherlands,28
5545,name5545,usa,43
5548,name5548,usa,70
5553,name5553,usa,56
5555,name5555,canada,40
5557,name5557,canada,25
5558,name5558,switzerland,39
556,name556,spain,24
5561,name5561,usa,55
5566,name5566,united_kingdom,34
5573,name5573,usa,50
5576,name5576,usa,27
5577,name5577,canada,40
5579,name5579,united_kingdom,28
5582,name5582,usa,43
5585,name5585,canada,45
559,name559,spain,27
5591,name5591,usa,17
5593,name5593,canada,39
5598,name5598,usa,31
560,name560,usa,57
5602,name5602,spain,35
5604,name5604,usa,35
5605,name5605,spain,41
5607,name5607,usa,39
5612,name5612,usa,35
5613,name5613,germany,21
5615,name5615,usa,30
5616,name5616,usa,40
5619,name5619,usa,40
5620,name5620,usa,55
5629,name5629,canada,19
5632,name5632,usa,48
5648,name5648,usa,41
5652,name5652,usa,34
5654,name5654,canada,53
5657,name5657,germany,41
5658,name5658,usa,33
5659,name5659,usa,33
566,name566,canada,54
5663,name5663,australia,18
5667,name5667,austria,22
5669,name5669,usa,33
567,name567,canada,39
5670,name5670,usa,18
5671,name5671,usa,26
5683,name5683,usa,17
5684,name5684,usa,32
5686,name5686,germany,37
5699,name5699,usa,35
5700,name5700,usa,41
5704,name5704,usa,50
5706,name5706,usa,20
5708,name5708,usa,49
5712,name5712,usa,16
5716,name5716,usa,22
5717,name5717,canada,14
5721,name5721,usa,33
5722,name5722,usa,50
5723,name5723,canada,61
5726,name5726,usa,23
5729,name5729,usa,33
573,name573,usa,17
5730,name5730,usa,32
5735,name5735,canada,20
5737,name5737,usa,38
5741,name5741,usa,32
5745,name5745,australia,14
5749,name5749,usa,59
5753,name5753,usa,9
5754,name5754,usa,43
5764,name5764,france,34
5768,name5768,usa,27
5769,name5769,usa,65
5776,name5776,usa,26
5779,name5779,canada,28
5780,name5780,united_kingdom,22
5782,name5782,usa,56
5783,name5783,usa,15
5787,name5787,usa,26
579,name579,usa,65
5795,name5795,usa,45
5798,name5798,usa,22
5806,name5806,usa,44
5807,name5807,germany,37
5814,name5814,germany,16
5824,name5824,usa,53
5833,name5833,usa,62
5837,name5837,canada,49
5853,name5853,canada,33
5855,name5855,usa,51
5856,name5856,united_kingdom,31
5858,name5858,usa,37
5859,name5859,usa,51
5865,name5865,usa,34
5878,name5878,canada,30
588,name588,usa,28
5882,name5882,united_kingdom,30
5884,name5884,usa,27
5887,name5887,usa,40
5893,name5893,spain,51
5895,name5895,usa,33
5898,name5898,united_kingdom,26
5899,name5899,usa,27
590,name590,usa,41
5900,name5900,usa,31
5903,name5903,united_kingdom,24
5905,name5905,usa,25
5908,name5908,usa,58
5911,name5911,usa,29
5921,name5921,usa,36
5922,name5922,usa,45
5925,name5925,usa,25
5928,name5928,usa,59
593,name593,usa,35
5934,name5934,usa,27
5937,name5937,usa,54
594,name594,spain,40
5954,name5954,usa,32
596,name596,canada,34
5970,name5970,usa,13
5971,name5971,usa,16
5975,name5975,usa,43
598,name598,united_kingdom,51
5982,name5982,usa,42
5985,name5985,usa,51
5988,name5988,italy,31
5993,name5993,usa,35
6,name6,united_kingdom,36
600,name600,usa,65
6000,name6000,usa,37
6002,name6002,united_kingdom,45
601,name601,usa,27
6011,name6011,canada,32
6013,name6013,usa,21
6015,name6015,usa,17
6017,name6017,usa,24
6019,name6019,usa,29
602,name602,new_zealand,31
6022,name6022,usa,24
6023,name6023,usa,57
6031,name6031,australia,25
6035,name6035,usa,33
6036,name6036,united_kingdom,37
6040,name6040,canada,61
6043,name6043,usa,45
6046,name6046,usa,24
6049,name6049,usa,30
6052,name6052,usa,26
6056,name6056,usa,33
6062,name6062,france,25
6063,name6063,usa,25
6070,name6070,canada,48
6071,name6071,united_kingdom,38
6075,name6075,usa,13
6076,name6076,usa,30
6077,name6077,usa,36
6084,name6084,canada,26
6088,name6088,usa,48
6089,name6089,united_kingdom,37
6090,name6090,usa,32
61,name61,usa,30
6103,name6103,usa,51
6105,name6105,united_kingdom,37
6106,name6106,portugal,28
611,name611,canada,38
6110,name6110,usa,24
6124,name6124,usa,27
6126,name6126,canada,14
6131,name6131,usa,61
6133,name6133,usa,36
6134,name6134,new_zealand,49
6138,name6138,usa,44
6139,name6139,united_kingdom,37
6147,name6147,usa,36
6160,name6160,germany,33
6161,name6161,usa,37
6164,name6164,united_kingdom,29
6169,name6169,usa,21
6171,name6171,united_kingdom,51
6172,name6172,usa,56
6175,name6175,usa,36
6177,name6177,usa,33
6180,name6180,usa,35
6181,name6181,canada,59
6182,name6182,united_kingdom,40
6185,name6185,canada,20
6187,name6187,usa,55
6188,name6188,usa,22
6189,name6189,usa,17
6191,name6191,united_kingdom,39
6193,name6193,usa,56
6195,name6195,usa,33
6197,name6197,germany,37
6198,name6198,united_kingdom,29
6199,name6199,usa,24
62,name62,usa,12
6202,name6202,usa,39
6205,name6205,usa,20
621,name621,united_kingdom,23
6210,name6210,italy,33
6212,name6212,switzerland,26
6216,name6216,usa,60
6218,name6218,usa,30
6219,name6219,france,25
6223,name6223,canada,34
6224,name6224,usa,22
623,name623,usa,25
6235,name6235,germany,27
6238,name6238,germany,17
6240,name6240,usa,65
6246,name6246,canada,36
6249,name6249,germany,31
6257,name6257,canada,33
6258,name6258,usa,28
6260,name6260,usa,58
6261,name6261,usa,1
6262,name6262,usa,30
6267,name6267,canada,55
6268,name6268,usa,29
6271,name6271,usa,59
6281,name6281,canada,32
6284,name6284,italy,36
6286,name6286,usa,31
6294,name6294,usa,32
6298,name6298,canada,17
6305,name6305,usa,37
6307,name6307,usa,56
6318,name6318,usa,49
6319,name6319,usa,41
6320,name6320,united_kingdom,37
6321,name6321,usa,29
6322,name6322,usa,39
6323,name6323,usa,67
6324,name6324,usa,64
6325,name6325,united_kingdom,23
6336,name6336,usa,25
6337,name6337,canada,32
6340,name6340,spain,26
6341,name6341,united_kingdom,57
6342,name6342,united_kingdom,46
6343,name6343,usa,34
635,name635,usa,0
6352,name6352,germany,37
6355,name6355,usa,23
6357,name6357,usa,29
6360,name6360,portugal,28
6366,name6366,usa,61
6367,name6367,canada,26
6372,name6372,usa,14
6376,name6376,switzerland,36
638,name638,usa,47
6382,name6382,usa,26
6384,name6384,usa,49
6387,name6387,usa,31
6390,name6390,usa,23
6397,name6397,canada,49
6398,name6398,usa,34
6399,name6399,canada,30
64,name64,france,28
6401,name6401,spain,30
6403,name6403,united_kingdom,42
6404,name6404,germany,24
6409,name6409,usa,28
6410,name6410,usa,16
6413,name6413,usa,10
6414,name6414,usa,18
6415,name6415,usa,27
6423,name6423,usa,56
6427,name6427,usa,23
6436,name6436,usa,30
6440,name6440,usa,32
6441,name6441,portugal,25
6444,name6444,usa,56
6445,name6445,canada,14
6448,name6448,united_kingdom,32
6450,name6450,usa,17
6452,name6452,usa,34
6453,name6453,canada,75
6454,name6454,canada,60
6462,name6462,usa,26
6464,name6464,usa,32
6466,name6466,usa,44
6473,name6473,united_kingdom,40
6476,name6476,usa,52
6483,name6483,usa,50
6484,name6484,canada,34
6486,name6486,usa,57
649,name649,united_kingdom,48
6491,name6491,italy,21
6493,name6493,usa,70
6496,name6496,usa,51
6497,name6497,belgium,39
6498,name6498,usa,38
6506,name6506,usa,45
6515,name6515,usa,56
6516,name6516,usa,51
6518,name6518,usa,42
6519,name6519,usa,33
6521,name6521,germany,28
6522,name6522,canada,43
6527,name6527,usa,54
6530,name6530,canada,36
6533,name6533,spain,28
6534,name6534,usa,69
6535,name6535,united_kingdom,39
6539,name6539,usa,41
6540,name6540,germany,20
6541,name6541,usa,32
6546,name6546,canada,31
6550,name6550,usa,31
6553,name6553,canada,19
6555,name6555,united_kingdom,29
6558,name6558,united_kingdom,29
6559,name6559,united_kingdom,40
656,name656,usa,34
6560,name6560,usa,54
6565,name6565,usa,35
6567,name6567,usa,42
6573,name6573,usa,22
658,name658,usa,33
6581,name6581,canada,50
6587,name6587,usa,13
6593,name6593,usa,44
6595,name6595,canada,36
6597,name6597,usa,29
66,name66,usa,30
6602,name6602,usa,55
6603,name6603,usa,31
6605,name6605,usa,55
6609,name6609,germany,32
661,name661,usa,57
6610,name6610,usa,19
6616,name6616,usa,15
662,name662,usa,17
6621,name6621,usa,27
6622,name6622,usa,28
6630,name6630,canada,33
6631,name6631,canada,31
6636,name6636,australia,29
6638,name6638,usa,35
6646,name6646,usa,16
665,name665,canada,46
6651,name6651,usa,22
6653,name6653,germany,54
6654,name6654,germany,45
6655,name6655,usa,53
6657,name6657,usa,60
6665,name6665,usa,52
6667,name6667,germany,30
6674,name6674,usa,45
6684,name6684,usa,26
6686,name6686,canada,40
6689,name6689,germany,26
6693,name6693,usa,56
6694,name6694,spain,42
6695,name6695,germany,17
6696,name6696,united_kingdom,43
670,name670,usa,19
6701,name6701,germany,33
6702,name6702,australia,27
6704,name6704,usa,51
6705,name6705,usa,24
6709,name6709,usa,24
6715,name6715,canada,33
6718,name6718,usa,59
672,name672,canada,32
6720,name6720,usa,52
6722,name6722,usa,43
6723,name6723,australia,40
6725,name6725,usa,47
6730,name6730,canada,13
6731,name6731,spain,23
6739,name6739,usa,32
674,name674,usa,54
6740,name6740,usa,61
6742,name6742,canada,53
6748,name6748,usa,36
675,name675,usa,18
6753,name6753,united_kingdom,25
6754,name6754,usa,28
6762,name6762,usa,38
6764,name6764,usa,49
6772,name6772,usa,18
6775,name6775,usa,20
6779,name6779,usa,27
6780,name6780,usa,47
6787,name6787,usa,65
6788,name6788,usa,40
6790,name6790,germany,36
6794,name6794,usa,14
6795,name6795,usa,33
6801,name6801,canada,60
6804,name6804,portugal,34
6808,name6808,brazil,38
6819,name6819,canada,16
682,name682,usa,43
6820,name6820,switzerland,46
6824,name6824,spain,26
6825,name6825,spain,49
6827,name6827,france,61
683,name683,usa,39
6830,name6830,usa,44
6832,name6832,australia,42
6836,name6836,united_kingdom,51
6837,name6837,germany,55
6839,name6839,germany,40
6845,name6845,united_kingdom,26
6847,name6847,usa,58
685,name685,usa,50
6852,name6852,usa,47
6855,name6855,usa,16
6857,name6857,usa,19
6859,name6859,usa,54
6860,name6860,usa,64
6863,name6863,usa,20
6871,name6871,usa,42
6876,name6876,usa,32
6877,name6877,usa,40
6879,name6879,usa,32
688,name688,usa,51
6882,name6882,usa,20
6893,name6893,usa,29
6895,name6895,usa,41
6896,name6896,usa,35
69,name69,usa,30
6901,name6901,usa,38
6905,name6905,canada,57
6907,name6907,usa,56
6919,name6919,usa,52
692,name692,usa,36
6922,name6922,usa,33
6924,name6924,usa,24
6926,name6926,usa,61
6927,name6927,usa,21
6936,name6936,netherlands,22
6939,name6939,usa,24
6944,name6944,usa,26
6948,name6948,usa,53
6949,name6949,australia,35
6956,name6956,germany,63
6959,name6959,austria,16
696,name696,france,26
6962,name6962,united_kingdom,32
6963,name6963,usa,64
6964,name6964,usa,25
6974,name6974,usa,54
6976,name6976,canada,8
6978,name6978,germany,38
6979,name6979,portugal,27
6982,name6982,united_kingdom,33
6983,name6983,usa,33
6988,name6988,united_kingdom,48
6990,name6990,usa,28
6992,name6992,usa,66
6995,name6995,usa,51
7009,name7009,usa,37
701,name701,usa,60
7010,name7010,usa,39
7011,name7011,usa,24
7015,name7015,united_kingdom,26
702,name702,usa,31
7026,name7026,usa,37
7029,name7029,germany,23
7030,name7030,usa,28
7032,name7032,united_kingdom,18
7033,name7033,usa,38
7039,name7039,usa,44
7050,name7050,germany,64
7051,name7051,austria,23
7052,name7052,germany,33
7054,name7054,usa,28
7055,name7055,usa,22
706,name706,canada,31
7063,name7063,usa,41
7066,name7066,usa,33
707,name707,usa,49
7073,name7073,usa,42
7076,name7076,usa,19
7078,name7078,usa,16
7080,name7080,usa,39
7081,name7081,usa,60
7094,name7094,usa,45
7099,name7099,usa,50
7106,name7106,usa,67
7113,name7113,canada,45
7123,name7123,spain,20
7125,name7125,usa,17
7135,name7135,united_kingdom,19
7136,name7136,italy,29
7141,name7141,usa,42
7142,name7142,usa,38
7146,name7146,brazil,0
715,name715,usa,56
7152,name7152,usa,51
7157,name7157,usa,22
7158,name7158,usa,14
7160,name7160,usa,40
7168,name7168,usa,53
7173,name7173,united_kingdom,54
7176,name7176,usa,39
7177,name7177,usa,24
718,name718,usa,18
7188,name7188,usa,60
7198,name7198,usa,62
7199,name7199,germany,20
7205,name7205,usa,27
7214,name7214,spain,21
7217,name7217,argentina,22
722,name722,usa,32
7221,name7221,italy,31
7224,name7224,usa,22
7226,name7226,united_kingdom,35
7228,name7228,usa,32
723,name723,usa,17
7230,name7230,usa,23
7231,name7231,usa,20
7232,name7232,usa,40
7233,name7233,usa,21
7240,name7240,usa,16
7249,name7249,usa,56
7251,name7251,portugal,18
7252,name7252,canada,28
7253,name7253,usa,56
7257,name7257,usa,46
7268,name7268,usa,16
727,name727,usa,55
7272,name7272,canada,40
7273,name7273,united_kingdom,44
7276,name7276,canada,49
7278,name7278,canada,33
729,name729,canada,43
7294,name7294,australia,32
7296,name7296,usa,60
730,name730,usa,46
7303,name7303,usa,52
7309,name7309,usa,26
7312,name7312,united_kingdom,19
7313,name7313,usa,49
7328,name7328,usa,48
7329,name7329,usa,34
734,name734,united_kingdom,35
7341,name7341,usa,58
7342,name7342,usa,50
7343,name7343,usa,16
7346,name7346,canada,63
7347,name7347,usa,36
7354,name7354,germany,29
7359,name7359,usa,55
7367,name7367,canada,40
7369,name7369,usa,23
7371,name7371,canada,36
7373,name7373,usa,44
7378,name7378,usa,31
738,name738,usa,66
7380,name7380,usa,32
7388,name7388,usa,21
739,name739,germany,16
7390,name7390,usa,56
7392,name7392,usa,26
74,name74,usa,34
7404,name7404,italy,33
7406,name7406,germany,21
7418,name7418,canada,24
742,name742,italy,29
7420,name7420,usa,34
7423,name7423,usa,26
743,name743,italy,33
7433,name7433,spain,34
7434,name7434,usa,32
7440,name7440,usa,23
7444,name7444,usa,36
7453,name7453,usa,32
7456,name7456,usa,34
7457,name7457,usa,21
7463,name7463,usa,46
7468,name7468,usa,34
7469,name7469,usa,23
7470,name7470,portugal,22
7471,name7471,spain,39
7479,name7479,usa,21
748,name748,usa,51
7485,name7485,usa,25
7488,name7488,usa,31
749,name749,usa,19
7493,name7493,usa,14
7497,name7497,usa,43
7499,name7499,usa,58
7506,name7506,usa,32
7511,name7511,usa,45
7513,name7513,canada,38
7514,name7514,united_kingdom,49
7519,name7519,usa,12
7521,name7521,usa,17
7524,name7524,usa,46
7525,name7525,usa,27
753,name753,usa,30
7530,name7530,germany,23
7532,name7532,usa,31
7534,name7534,germany,35
7540,name7540,usa,40
7542,name7542,usa,24
7543,name7543,usa,18
7544,name7544,united_kingdom,44
7548,name7548,usa,56
7556,name7556,italy,40
7562,name7562,united_kingdom,46
7563,name7563,canada,19
7566,name7566,usa,52
7569,name7569,usa,31
7578,name7578,united_kingdom,29
758,name758,usa,23
7580,name7580,usa,30
7582,name7582,canada,33
7583,name7583,usa,41
7592,name7592,germany,34
7593,name7593,usa,54
7595,name7595,canada,50
76,name76,usa,17
7600,name7600,usa,40
7609,name7609,usa,31
7616,name7616,usa,12
7617,name7617,usa,23
7619,name7619,usa,70
7625,name7625,usa,27
7626,name7626,usa,59
7628,name7628,usa,64
7631,name7631,usa,17
7638,name7638,usa,56
7643,name7643,usa,25
7644,name7644,usa,26
7647,name7647,canada,22
765,name765,usa,48
7650,name7650,usa,54
7651,name7651,canada,34
7657,name7657,usa,37
7659,name7659,canada,35
7664,name7664,new_zealand,21
7666,name7666,united_kingdom,40
7676,name7676,usa,19
7685,name7685,usa,34
7689,name7689,usa,73
7694,name7694,germany,37
7696,name7696,usa,59
7697,name7697,usa,61
77,name77,usa,39
770,name770,germany,28
7706,name7706,usa,43
7710,name7710,usa,52
7711,name7711,france,22
7713,name7713,usa,41
