ID,nonfiction,mystery,romance,fantasy,historical_fiction,classics,thriller,science_fiction,crime,young_adult,contemporary,history,biography,horror,memoir,religion,philosophy,science
4609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4613,0,8,7,1,0,0,6,0,2,0,2,0,0,1,0,0,0,0
4615,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4623,6,3,0,3,0,0,2,1,2,1,0,1,0,0,0,3,2,0
4625,1,2,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0
4627,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0
4630,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4636,3,4,4,4,2,1,5,8,0,3,1,1,1,7,1,0,1,1
464,21,48,43,120,58,45,22,40,12,62,38,5,15,25,14,4,1,1
4645,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652,0,0,0,3,1,2,1,1,0,1,1,0,0,0,0,0,0,0
4658,0,0,0,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0
4660,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4668,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4675,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4679,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4682,0,1,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4690,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4692,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4693,3,3,5,0,4,11,1,0,1,1,3,0,1,1,1,0,0,0
4695,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
4708,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
471,13,18,8,7,4,5,5,8,15,5,9,8,5,1,2,0,1,0
4716,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4720,1,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0
4722,0,1,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
4724,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4727,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4728,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
4731,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4736,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4737,0,6,1,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0
4741,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0
4742,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
4749,1,5,1,1,5,0,3,1,3,0,2,1,0,1,0,0,0,1
475,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4754,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4757,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
476,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4760,29,50,25,4,21,17,38,4,22,6,28,5,8,6,7,9,0,2
4761,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4770,36,7,18,2,6,1,4,0,2,3,19,2,8,0,7,10,3,1
4774,3,37,198,78,21,7,26,9,11,12,67,2,2,11,1,0,0,0
4776,1,4,11,28,3,18,1,3,1,28,6,0,1,2,1,0,1,0
4780,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4784,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
4789,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4791,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4794,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4795,0,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
4797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4798,1,1,2,3,2,1,1,1,0,3,2,1,0,0,1,0,1,0
480,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4811,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4815,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4816,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4817,1,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0,0,0
4834,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4836,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4837,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4839,10,7,4,2,9,6,7,0,2,4,4,2,9,0,10,4,0,0
484,1,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0
4840,5,3,2,2,0,2,2,1,1,0,2,0,2,1,2,1,2,0
4844,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0
4848,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
486,1,1,3,2,1,1,2,2,1,0,2,0,1,0,1,0,0,0
4863,2,0,2,0,0,0,0,0,0,2,2,1,1,0,1,0,0,0
4864,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
4866,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
488,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4892,1,0,1,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0
4896,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4897,0,1,1,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0
490,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4900,1,0,0,7,0,4,0,5,0,1,0,1,0,0,0,0,1,0
4903,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4913,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4923,0,0,0,6,0,5,0,4,0,6,0,0,0,0,0,0,0,1
4925,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
4928,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
493,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4932,15,6,3,5,3,4,3,2,3,5,9,5,3,0,5,1,1,3
4933,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4939,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
494,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
495,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4952,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4973,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4974,16,3,4,1,2,1,2,0,2,0,10,2,8,0,7,1,0,1
4977,4,1,5,3,10,28,0,1,1,1,5,1,1,0,1,1,6,0
4991,2,1,3,3,2,0,1,2,0,1,3,0,2,0,2,0,0,0
4993,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4996,1,3,1,0,1,0,3,1,2,0,1,0,1,1,1,1,0,0
5008,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
501,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5015,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5020,1,3,1,1,1,1,0,0,0,2,2,0,0,1,0,0,0,0
5024,0,0,1,2,0,2,0,0,0,1,1,0,0,3,0,0,0,0
5026,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
5027,20,15,9,25,9,5,4,16,5,5,4,0,3,3,3,5,3,3
5034,0,3,3,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0
5036,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
504,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5047,2,5,4,20,17,11,3,6,1,6,2,0,2,1,2,0,2,0
5052,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
5060,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5066,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5067,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5072,1,0,11,10,2,0,1,3,0,0,2,1,0,1,0,0,0,0
5078,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5080,1,2,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0
5084,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
5085,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
509,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5094,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5098,1,2,0,4,1,2,0,0,0,4,2,1,1,0,0,0,0,0
5102,1,4,6,11,11,14,3,9,1,5,15,0,1,1,1,2,1,0
5103,1,1,2,1,0,2,0,1,0,1,3,0,0,1,0,0,0,0
5105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5109,0,0,0,0,0,1,0,1,0,3,1,0,0,0,0,0,0,0
5118,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5120,0,3,1,0,0,0,6,1,1,0,0,0,0,1,0,0,0,0
5126,3,4,1,22,10,9,6,26,3,4,0,2,2,5,1,2,0,0
5130,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
5131,77,105,72,32,56,39,46,7,26,50,60,24,9,7,11,7,14,10
5134,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5136,0,0,0,5,0,5,0,0,0,0,0,0,0,1,0,0,1,0
5143,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5147,20,31,4,7,5,12,44,7,16,6,2,4,3,13,2,0,0,0
5149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5150,1,4,2,0,3,0,2,0,2,3,1,0,0,4,0,1,0,0
5162,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5169,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
5170,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5188,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5189,0,1,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0
520,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5201,0,2,3,0,0,0,3,0,1,10,0,0,0,10,0,0,0,0
5202,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
5208,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
521,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5210,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,0,3,1,1,1,1,2,0,2,1,1,1,1,0,0,0,0,0
5215,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5220,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5225,1,0,5,20,2,0,0,11,0,2,0,0,0,0,0,0,0,0
5228,4,6,16,5,6,1,2,1,0,1,14,1,2,0,2,2,0,0
5232,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
524,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5253,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5265,1,7,5,3,8,7,3,0,4,4,5,0,1,0,1,0,0,0
5267,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5269,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5273,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5275,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5277,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5280,18,11,4,1,5,1,8,0,8,1,7,2,4,0,9,0,0,0
5288,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5290,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
5299,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5307,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
531,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5319,2,4,5,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0
532,0,1,0,1,0,1,1,2,1,1,0,0,0,0,0,0,0,0
5323,1,5,0,0,0,0,6,0,4,0,0,0,1,2,1,0,0,0
5324,18,0,1,5,0,5,0,0,0,4,0,6,1,1,3,0,2,0
5325,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0
5333,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5334,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5337,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5338,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5339,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
5340,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5347,0,1,1,2,1,0,1,2,0,0,2,0,0,0,0,0,0,0
5348,0,8,10,0,2,0,4,1,2,0,5,0,0,0,0,0,0,0
5350,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5352,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5353,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5354,2,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
5359,0,2,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0
536,0,2,1,3,0,0,2,4,0,2,1,0,0,2,0,0,0,0
5362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5364,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5370,1,0,1,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0
5372,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
5376,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0
5377,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
538,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5381,2,8,1,1,2,0,5,1,4,0,1,1,0,0,0,0,0,1
5382,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5383,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0
5387,81,127,191,43,43,8,84,42,54,20,83,10,22,17,13,10,3,2
539,0,1,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0
5401,5,3,13,2,12,13,0,0,1,4,9,2,2,0,3,1,1,0
5414,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5415,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
5418,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5420,1,2,2,2,5,7,3,3,1,1,0,0,0,2,0,0,0,1
5427,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0
5433,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5436,4,1,0,3,1,1,0,8,0,1,0,3,0,1,0,0,1,1
5439,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
5444,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5445,3,0,5,2,7,23,0,0,0,1,1,1,0,0,0,1,0,0
5447,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5448,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5449,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
545,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5451,4,1,0,2,3,1,2,2,1,1,0,0,2,0,0,1,1,2
5453,3,1,2,4,3,0,1,0,0,2,1,0,1,3,0,0,1,0
5460,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5469,0,5,1,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0
5474,0,2,0,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0
5476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5485,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5488,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5492,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5501,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5503,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5508,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5510,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5513,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5516,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
552,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
5521,0,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
553,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5530,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
5539,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5541,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5542,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5549,41,51,72,74,52,65,26,30,14,90,46,4,7,13,10,6,13,9
555,2,3,3,0,2,1,4,0,1,4,4,0,1,6,1,0,0,0
5553,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5556,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5558,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
556,5,50,13,4,4,2,41,3,22,0,6,0,1,5,2,1,0,0
5560,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5561,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5562,48,12,17,89,18,17,6,35,4,18,10,11,13,17,11,12,3,3
5570,1,2,2,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
5572,0,3,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0
5574,0,3,1,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0
5576,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5580,0,3,1,1,0,0,2,1,2,0,1,0,0,0,0,0,0,0
5608,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5616,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5620,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5627,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5628,9,5,14,8,13,8,1,4,2,7,8,4,3,0,3,1,4,2
5629,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5631,0,3,2,1,1,0,3,0,2,0,0,0,0,0,0,0,0,0
5633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5640,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5642,2,4,1,9,4,3,3,4,2,3,8,0,0,1,0,0,0,0
5644,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5646,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5649,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
565,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5651,4,3,3,0,7,3,2,0,2,1,1,0,2,1,2,3,2,0
5654,0,1,0,0,3,3,1,0,0,2,0,0,0,0,0,0,0,0
5655,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5657,1,2,0,7,0,4,3,1,2,2,0,0,1,10,0,0,0,1
5664,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5668,2,0,0,0,0,1,0,1,0,0,2,1,1,0,1,0,0,0
567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5675,1,3,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0
5686,0,6,1,5,3,6,2,5,3,1,2,0,0,0,0,1,0,0
5687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,0,3,0,2,2,1,1,3,1,1,0,0,0,0,0,0,0,0
5690,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5691,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5696,0,2,7,2,3,0,0,1,0,0,2,0,0,0,0,0,0,0
5697,3,2,2,6,8,14,0,1,0,6,1,1,2,3,1,0,2,1
5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5699,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5704,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
5706,2,1,0,1,0,1,1,0,0,0,0,0,2,0,2,0,0,0
5709,6,1,0,2,2,9,2,2,2,9,2,0,2,0,3,1,0,0
5719,8,6,10,3,8,7,4,1,2,6,10,0,5,0,5,0,1,0
5722,8,30,10,10,9,8,23,9,13,10,9,2,5,7,4,1,1,0
5726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5727,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,4,2,1,1,1,0,2,0,1,1,1,0,2,0,2,0,0,0
5732,3,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0
5737,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
574,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5745,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5749,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5756,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5762,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5764,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5765,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
5769,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
577,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5778,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5780,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5788,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
579,0,3,0,0,1,0,2,1,1,0,0,0,0,2,0,0,0,0
5793,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5794,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
5804,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
5806,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5813,2,2,3,2,4,2,0,0,1,1,2,0,1,0,1,1,2,1
5823,2,11,0,2,1,3,4,2,11,2,0,1,1,0,1,0,0,1
5830,0,4,0,4,1,0,4,3,2,0,0,0,0,0,0,0,0,0
5835,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5839,0,12,46,8,7,1,4,3,4,1,13,0,0,0,0,0,0,0
5840,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5844,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
585,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5852,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
5856,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5858,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
586,52,27,20,27,33,38,22,8,10,10,33,9,4,20,6,16,11,8
5866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5868,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
587,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5876,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5879,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5882,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5885,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5887,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
5892,2,8,1,2,9,1,4,0,4,0,0,0,1,1,1,0,1,0
5897,18,37,11,16,56,51,10,4,18,40,32,7,5,3,4,2,0,1
